SEQPLT16,PSTATABB,PNAME,ORISPL,OPRNAME,OPRCODE,UTLSRVNM,UTLSRVID,BANAME,BACODE,NERC,SUBRGN,SRNAME,ISORTO,FIPSST,FIPSCNTY,CNTYNAME,LAT,LON,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m
9182,VT,Limerick Road Solar Farm,60537,Green Mountain Power Corp,7601,"Limerick Road Solar, LLC",60297,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,007,Chittenden,44.368889,-73.247083,102304.5076,143165.9833,81839.49158,81602.26118,102567.3268,29166.36341,21621.32443,37989.99774,35134.43918,21831.79485,9090.17696,23430.34347,6038.980685,2728.104633,4123.038532,70222.0743,121622.3716,44359.3601,37680.3344,77156.70938
9183,VT,Lower Middlebury,3716,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,001,Addison,44.0249,-73.1768,97450.85798,135245.8828,84945.50868,72587.73276,96971.03613,31842.66969,21325.05437,46084.09831,37180.90171,22704.25777,10077.21587,23605.02912,8892.319615,3004.742472,4768.842552,68309.16245,115481.0542,47948.79186,33668.59793,76064.16673
9184,VT,Main Street Solar Project,59682,Green Mountain Power Corp,7601,"NextSun Energy, LLC",59453,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,021,Rutland,43.626389,-72.975556,102540.8845,138178.6043,83823.35276,82816.8983,105301.1777,31342.29448,20187.66317,40025.59127,41091.37906,24013.58342,10172.63319,21260.08715,8432.636356,3638.359968,7327.939826,71990.21437,119436.9797,48723.50836,40323.03706,79369.53947
9185,VT,Marshfield 6,3739,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,023,Washington,44.3606,-72.3356,88221.28622,125211.573,76362.89086,61445.01223,89817.84177,29635.57091,19322.45667,43215.98874,35204.31791,20720.72818,8587.085466,20444.93763,7873.859564,2415.77798,3588.44877,62810.32485,102679.1429,43404.30551,34873.18548,70224.95767
9186,VT,Mcindoes,6483,Green Mountain Power Corp,7601,"TransCanada Hydro Northeast Inc.,",50048,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,005,Caledonia,44.2603,-72.0592,86302.44901,118058.6076,71204.18522,63519.53167,92394.44713,29410.5751,18528.68149,39127.93707,36504.78601,23430.90368,8310.672271,17966.50262,6765.971885,2601.949296,5885.474915,63317.35963,97821.21775,44985.59842,36497.35523,73852.12372
9187,VT,Middlebury College,57804,Green Mountain Power Corp,7601,Middlebury College Biomass,57123,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,001,Addison,44.0075,-73.176944,97450.85798,135245.8828,84945.50868,72587.73276,96971.03613,31842.66969,21325.05437,46084.09831,37180.90171,22704.25777,10077.21587,23605.02912,8892.319615,3004.742472,4768.842552,68309.16245,115481.0542,47948.79186,33668.59793,76064.16673
9188,VT,Middlesex 2,3740,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,023,Washington,44.292391,-72.6824,91059.61125,128106.2386,75410.69514,67695.58459,92984.46067,30054.94348,20699.24193,41095.93724,36333.70369,22020.16327,8956.297963,21826.67745,6928.063081,2717.737597,4321.129083,64963.16328,108101.6046,42946.92398,35695.91312,73031.22036
9189,VT,Milton,3717,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,007,Chittenden,44.641433,-73.113364,81319.94969,122108.7822,59193.47951,60031.59781,83926.65815,27081.62383,22705.91581,32285.39474,32915.62576,20296.2343,8425.9371,23636.97323,4858.232237,2252.089009,2913.856551,56462.31997,102751.0859,29032.46443,28464.62559,65485.88661
9190,VT,Moretown,56891,Green Mountain Power Corp,7601,EPP Renewable Energy,57249,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,023,Washington,44.312222,-72.711389,91059.61125,128106.2386,75410.69514,67695.58459,92984.46067,30054.94348,20699.24193,41095.93724,36333.70369,22020.16327,8956.297963,21826.67745,6928.063081,2717.737597,4321.129083,64963.16328,108101.6046,42946.92398,35695.91312,73031.22036
9191,VT,Moretown Generating Station,52033,Washington Electric Coop - (VT),20151,Ampersand Moretown Hydro LLC,59092,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,023,Washington,44.285945,-72.710324,91059.61125,128106.2386,75410.69514,67695.58459,92984.46067,30054.94348,20699.24193,41095.93724,36333.70369,22020.16327,8956.297963,21826.67745,6928.063081,2717.737597,4321.129083,64963.16328,108101.6046,42946.92398,35695.91312,73031.22036
9192,VT,Morrisville,3764,Village of Morrisville - (VT),12989,Village of Morrisville - (VT),12989,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,015,Lamoille,44.561831,-72.602369,75502.27673,114628.8225,54136.15517,53010.76651,80215.32195,27319.71088,22074.08884,33752.00735,32698.78939,20650.81445,8025.369725,22045.67515,4662.370864,2114.559963,3243.747134,55412.89272,96848.50499,30300.50449,28795.92555,65542.24741
9193,VT,Nebraska Valley Solar Farm,61125,Town of Stowe- (VT),27316,Town of Stowe- (VT),27316,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,015,Lamoille,44.46234,-72.770856,91059.61125,128106.2386,75410.69514,67695.58459,92984.46067,30054.94348,20699.24193,41095.93724,36333.70369,22020.16327,8956.297963,21826.67745,6928.063081,2717.737597,4321.129083,64963.16328,108101.6046,42946.92398,35695.91312,73031.22036
9194,VT,Newport,3731,"Vermont Electric Cooperative, Inc",19791,Great Bay Hydro Corp,49852,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,019,Orleans,44.937579,-72.179968,62410.78237,97953.08076,42852.17611,40832.67997,67988.33906,25940.26459,22605.29438,31134.07719,30638.98407,19257.07347,7057.982436,20412.61088,3729.326868,1700.583849,2359.078508,48772.52242,83040.03991,26962.10806,25674.93896,59152.69602
9195,VT,Newport Diesels,3730,"Vermont Electric Cooperative, Inc.",19791,Great Bay Hydro Corp,49852,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,019,Orleans,44.938056,-72.18,62410.78237,97953.08076,42852.17611,40832.67997,67988.33906,25940.26459,22605.29438,31134.07719,30638.98407,19257.07347,7057.982436,20412.61088,3729.326868,1700.583849,2359.078508,48772.52242,83040.03991,26962.10806,25674.93896,59152.69602
9196,VT,Next Generation Solar Farm,61340,Green Mountain Power Corp,7601,Cypress Creek Renewables,61060,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,001,Addison,44.084824,-73.226647,97450.85798,135245.8828,84945.50868,72587.73276,96971.03613,31842.66969,21325.05437,46084.09831,37180.90171,22704.25777,10077.21587,23605.02912,8892.319615,3004.742472,4768.842552,68309.16245,115481.0542,47948.79186,33668.59793,76064.16673
9197,VT,Open View Solar Farm,58935,Green Mountain Power Corp,7601,Cross Pollination Inc,58800,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,001,Addison,44.139444,-73.203889,97450.85798,135245.8828,84945.50868,72587.73276,96971.03613,31842.66969,21325.05437,46084.09831,37180.90171,22704.25777,10077.21587,23605.02912,8892.319615,3004.742472,4768.842552,68309.16245,115481.0542,47948.79186,33668.59793,76064.16673
9198,VT,Ottauquechee Hydro,50126,"Vermont Electric Cooperative, Inc",19791,"Ottauquechee Hydro Company, Inc.",38001,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,027,Windsor,43.5933,-72.3506,109807.115,141681.9566,92232.31135,92821.90379,112444.3229,32284.4452,19345.44635,42121.5143,43267.4242,24361.85792,11014.21369,21224.73312,10071.07213,4232.447697,8484.243873,74444.15752,118705.0348,52519.10686,43572.1053,82914.10898
9199,VT,Penny Lane Gas Turbine,3754,City of Burlington Electric - (VT),2548,City of Burlington Electric - (VT),2548,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,007,Chittenden,44.4814,-73.2239,102304.5076,143165.9833,81839.49158,81602.26118,102567.3268,29166.36341,21621.32443,37989.99774,35134.43918,21831.79485,9090.17696,23430.34347,6038.980685,2728.104633,4123.038532,70222.0743,121622.3716,44359.3601,37680.3344,77156.70938
9200,VT,Peterson,3720,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,007,Chittenden,44.6381,-73.1625,81319.94969,122108.7822,59193.47951,60031.59781,83926.65815,27081.62383,22705.91581,32285.39474,32915.62576,20296.2343,8425.9371,23636.97323,4858.232237,2252.089009,2913.856551,56462.31997,102751.0859,29032.46443,28464.62559,65485.88661
9201,VT,Pittsford,3722,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,021,Rutland,43.694,-72.955,102540.8845,138178.6043,83823.35276,82816.8983,105301.1777,31342.29448,20187.66317,40025.59127,41091.37906,24013.58342,10172.63319,21260.08715,8432.636356,3638.359968,7327.939826,71990.21437,119436.9797,48723.50836,40323.03706,79369.53947
9202,VT,Proctor,6450,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,021,Rutland,43.662775,-73.034023,102540.8845,138178.6043,83823.35276,82816.8983,105301.1777,31342.29448,20187.66317,40025.59127,41091.37906,24013.58342,10172.63319,21260.08715,8432.636356,3638.359968,7327.939826,71990.21437,119436.9797,48723.50836,40323.03706,79369.53947
9203,VT,Rutland,3723,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,021,Rutland,43.603,-72.9923,102540.8845,138178.6043,83823.35276,82816.8983,105301.1777,31342.29448,20187.66317,40025.59127,41091.37906,24013.58342,10172.63319,21260.08715,8432.636356,3638.359968,7327.939826,71990.21437,119436.9797,48723.50836,40323.03706,79369.53947
9204,VT,Ryegate Associates,51026,Green Mountain Power Corp,7601,SUEZ Energy Generation NA Inc,54824,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,005,Caledonia,44.2131,-72.0572,86302.44901,118058.6076,71204.18522,63519.53167,92394.44713,29410.5751,18528.68149,39127.93707,36504.78601,23430.90368,8310.672271,17966.50262,6765.971885,2601.949296,5885.474915,63317.35963,97821.21775,44985.59842,36497.35523,73852.12372
9205,VT,Salisbury,3724,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,001,Addison,43.8954,-73.1007,102540.8845,138178.6043,83823.35276,82816.8983,105301.1777,31342.29448,20187.66317,40025.59127,41091.37906,24013.58342,10172.63319,21260.08715,8432.636356,3638.359968,7327.939826,71990.21437,119436.9797,48723.50836,40323.03706,79369.53947
9206,VT,Searsburg,6529,Green Mountain Power Corp,7601,"TransCanada Hydro Northeast Inc.,",50048,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,003,Bennington,42.87084,-72.92732,137839.0033,169222.0602,120314.7976,123545.85,138205.9732,33274.50722,19400.9682,42958.96133,45332.09798,25369.26047,14579.14457,21999.41329,15533.13929,5752.944822,14963.73665,92354.68851,145357.5158,67006.33329,61834.81561,95172.9689
9207,VT,Searsburg Wind Turbine,7381,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,003,Bennington,42.8625,-72.9628,137839.0033,169222.0602,120314.7976,123545.85,138205.9732,33274.50722,19400.9682,42958.96133,45332.09798,25369.26047,14579.14457,21999.41329,15533.13929,5752.944822,14963.73665,92354.68851,145357.5158,67006.33329,61834.81561,95172.9689
9208,VT,Sheffield Wind,57080,"Vermont Electric Power Co, Inc",19792,"First Wind O&M, LLC",59155,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,005,Caledonia,44.67598,-72.1013,77973.10244,110620.1883,71038.55706,51236.31384,78947.6571,29590.13924,19622.15948,46094.31286,32775.02989,19783.94674,7965.13614,19589.55866,7281.778556,2063.587485,2899.644599,57118.64523,90654.51849,43260.87267,30352.49824,64088.86885
9209,VT,Sheldon Solar,58824,"Vermont Electric Cooperative, Inc",19791,"Enel Green Power NA, Inc.",59380,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,011,Franklin,44.910556,-72.979444,81319.94969,122108.7822,59193.47951,60031.59781,83926.65815,27081.62383,22705.91581,32285.39474,32915.62576,20296.2343,8425.9371,23636.97323,4858.232237,2252.089009,2913.856551,56462.31997,102751.0859,29032.46443,28464.62559,65485.88661
9210,VT,Sheldon Springs Hydroelectric,10494,"Vermont Electric Cooperative, Inc",19791,"Sheldon Vermont Hydro Co., Inc.",34612,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,011,Franklin,44.9108,-72.9736,81319.94969,122108.7822,59193.47951,60031.59781,83926.65815,27081.62383,22705.91581,32285.39474,32915.62576,20296.2343,8425.9371,23636.97323,4858.232237,2252.089009,2913.856551,56462.31997,102751.0859,29032.46443,28464.62559,65485.88661
9211,VT,Silver Lake (VT),3725,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,001,Addison,43.898584,-73.053125,102540.8845,138178.6043,83823.35276,82816.8983,105301.1777,31342.29448,20187.66317,40025.59127,41091.37906,24013.58342,10172.63319,21260.08715,8432.636356,3638.359968,7327.939826,71990.21437,119436.9797,48723.50836,40323.03706,79369.53947
9212,VT,Smith (VT),3709,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,017,Orange,43.9921,-72.1282,105149.4616,133333.6702,91091.0965,87847.20109,108268.7719,32063.35313,18224.58338,42895.28334,42304.00092,24796.29016,10626.1124,19887.85246,10229.66102,3667.351625,8672.800687,71237.70859,108256.0921,51121.1923,46796.95116,78727.27847
9213,VT,St. Albans SPEED Project,59445,Green Mountain Power Corp,7601,"SA Solar Services, LLC",59215,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,011,Franklin,44.787778,-73.088611,81319.94969,122108.7822,59193.47951,60031.59781,83926.65815,27081.62383,22705.91581,32285.39474,32915.62576,20296.2343,8425.9371,23636.97323,4858.232237,2252.089009,2913.856551,56462.31997,102751.0859,29032.46443,28464.62559,65485.88661
9214,VT,Stafford Hill Solar,60518,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,021,Rutland,43.619444,-72.950277,102540.8845,138178.6043,83823.35276,82816.8983,105301.1777,31342.29448,20187.66317,40025.59127,41091.37906,24013.58342,10172.63319,21260.08715,8432.636356,3638.359968,7327.939826,71990.21437,119436.9797,48723.50836,40323.03706,79369.53947
9215,VT,Sudbury Solar,60344,Green Mountain Power Corp,7601,Ecos Energy LLC,58135,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,021,Rutland,43.833,-73.192,96742.67193,138639.9997,85080.35549,68062.70723,95140.63042,30771.87352,20454.35314,44692.65186,36985.64328,20872.71185,10162.03745,23408.92252,10092.19066,2819.989111,4287.578575,67455.93849,117305.5854,45468.2379,36442.3726,70528.21185
9216,VT,SunGen Sharon 1 LLC,58541,Green Mountain Power Corp,7601,SunGen Sharon 1 LLC,58511,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,027,Windsor,43.79,-72.49,109807.115,141681.9566,92232.31135,92821.90379,112444.3229,32284.4452,19345.44635,42121.5143,43267.4242,24361.85792,11014.21369,21224.73312,10071.07213,4232.447697,8484.243873,74444.15752,118705.0348,52519.10686,43572.1053,82914.10898
9217,VT,SVEP Solar Project Company,58144,Green Mountain Power Corp,7601,X-Elio North America Inc,57354,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,003,Bennington,42.753611,-73.226111,132645.1625,164987.4469,113985.7405,117830.6386,133704.8444,32723.84489,20212.63964,40490.47304,43909.60508,26249.59673,13937.52208,20917.93927,13735.6965,5465.183252,15595.84206,91823.64438,147708.6261,64134.9363,58539.36222,96824.29864
9218,VT,Technology Drive Solar,58964,Green Mountain Power Corp,7601,WE 90 Technology Drive LLC,58825,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,025,Windham,42.876111,-72.565833,141645.0556,171843.7077,124638.4933,130018.9807,140008.7925,33077.67622,18723.25237,43069.22479,44935.96167,25543.73576,14317.5599,21955.24117,15068.493,5688.531592,14480.80381,92977.84169,140849.5703,72176.1794,63478.39549,95339.05275
9219,VT,VEC Alburgh Array,60860,"Vermont Electric Cooperative, Inc",19791,SoCore Energy LLC,60520,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,013,Grand Isle,44.96234,-73.274146,71555.31078,68078.83665,85911.00212,66287.58855,65867.36081,29434.36019,15177.49855,53964.18974,36038.08099,12442.4623,8362.998028,15980.48662,12805.66313,3069.322611,1472.997851,34989.9243,46643.22645,32132.35451,23881.49563,37188.38866
9220,VT,VEC Magee Hill Solar,60954,"Vermont Electric Cooperative, Inc",19791,SoCore Energy LLC,60520,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,007,Chittenden,44.3682,-73.0608,102304.5076,143165.9833,81839.49158,81602.26118,102567.3268,29166.36341,21621.32443,37989.99774,35134.43918,21831.79485,9090.17696,23430.34347,6038.980685,2728.104633,4123.038532,70222.0743,121622.3716,44359.3601,37680.3344,77156.70938
9221,VT,Vergennes 9,6519,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,001,Addison,44.1664,-73.2575,97450.85798,135245.8828,84945.50868,72587.73276,96971.03613,31842.66969,21325.05437,46084.09831,37180.90171,22704.25777,10077.21587,23605.02912,8892.319615,3004.742472,4768.842552,68309.16245,115481.0542,47948.79186,33668.59793,76064.16673
9222,VT,Vernon Dam,2352,New England Power Company,13433,"TransCanada Hydro Northeast Inc.,",50048,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,025,Windham,42.77165,-72.5146,155702.3994,185290.0242,141070.5788,144848.0411,151517.0877,34398.46189,18935.96115,46069.83625,46168.9529,26386.61062,16379.76176,22997.48257,18827.10805,6326.021946,17266.72765,100949.3346,153098.223,76656.32517,73121.7099,100828.7507
9223,VT,W K Sanders,678,Village of Morrisville - (VT),12989,Village of Morrisville - (VT),12989,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,015,Lamoille,44.625282,-72.530859,75502.27673,114628.8225,54136.15517,53010.76651,80215.32195,27319.71088,22074.08884,33752.00735,32698.78939,20650.81445,8025.369725,22045.67515,4662.370864,2114.559963,3243.747134,55412.89272,96848.50499,30300.50449,28795.92555,65542.24741
9224,VT,Waterbury 22,6520,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,023,Washington,44.38126,-72.76769,91059.61125,128106.2386,75410.69514,67695.58459,92984.46067,30054.94348,20699.24193,41095.93724,36333.70369,22020.16327,8956.297963,21826.67745,6928.063081,2717.737597,4321.129083,64963.16328,108101.6046,42946.92398,35695.91312,73031.22036
9225,VT,West Charleston,3753,"Barton Village, Inc",1299,"Barton Village, Inc",1299,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,019,Orleans,44.887379,-72.055357,62410.78237,97953.08076,42852.17611,40832.67997,67988.33906,25940.26459,22605.29438,31134.07719,30638.98407,19257.07347,7057.982436,20412.61088,3729.326868,1700.583849,2359.078508,48772.52242,83040.03991,26962.10806,25674.93896,59152.69602
9226,VT,West Danville 15,3743,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,005,Caledonia,44.4056,-72.1881,88221.28622,125211.573,76362.89086,61445.01223,89817.84177,29635.57091,19322.45667,43215.98874,35204.31791,20720.72818,8587.085466,20444.93763,7873.859564,2415.77798,3588.44877,62810.32485,102679.1429,43404.30551,34873.18548,70224.95767
9227,VT,Weybridge,3728,Green Mountain Power Corp,7601,Green Mountain Power Corp,7601,ISO New England Inc.,ISNE,NPCC,NEWE,NPCC New England,ISONE,50,001,Addison,44.0661,-73.2158,97450.85798,135245.8828,84945.50868,72587.73276,96971.03613,31842.66969,21325.05437,46084.09831,37180.90171,22704.25777,10077.21587,23605.02912,8892.319615,3004.742472,4768.842552,68309.16245,115481.0542,47948.79186,33668.59793,76064.16673
